Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s)
Mon Jun 27 09:43:19 UTC 2022,-85,-8,-60,0,0,0,368992,0.0
Mon Jun 27 09:43:22 UTC 2022,-84,-9,-58,0,0,0,368992,0.0
Mon Jun 27 09:43:25 UTC 2022,-84,-12,-53,0,0,0,368992,0.0
Mon Jun 27 09:43:28 UTC 2022,-84,-14,-53,0,0,0,368992,0.0
Mon Jun 27 09:43:31 UTC 2022,-84,-8,-58,0,0,0,368992,0.0
Mon Jun 27 09:43:35 UTC 2022,-84,-9,-59,0,0,0,369068,0.00019915321024566014
Mon Jun 27 09:43:38 UTC 2022,-84,-10,-58,0,0,0,369068,0.0
Mon Jun 27 09:43:41 UTC 2022,-84,-10,-57,0,0,0,369068,0.0
Mon Jun 27 09:43:44 UTC 2022,-84,-14,-52,0,0,0,369068,0.0
Mon Jun 27 09:43:47 UTC 2022,-84,-9,-59,0,0,0,369155,0.00022969437290487857
Mon Jun 27 09:43:50 UTC 2022,-84,-12,-54,0,0,0,369155,0.0
Mon Jun 27 09:43:53 UTC 2022,-84,-11,-52,0,0,0,369155,0.0
Mon Jun 27 09:43:56 UTC 2022,-84,-8,-54,0,0,0,369155,0.0
Mon Jun 27 09:43:59 UTC 2022,-84,-10,-55,0,0,0,369155,0.0
Mon Jun 27 09:44:02 UTC 2022,-84,-13,-54,0,0,0,369155,0.0
Mon Jun 27 09:44:05 UTC 2022,-84,-12,-54,0,0,0,369231,0.00020105432351547666
Mon Jun 27 09:44:08 UTC 2022,-85,-12,-56,0,0,0,370329,0.002824860891013403
Mon Jun 27 09:44:11 UTC 2022,-85,-12,-54,0,0,0,370329,0.0
Mon Jun 27 09:44:14 UTC 2022,-85,-13,-54,0,0,0,370329,0.0
Mon Jun 27 09:44:17 UTC 2022,-85,-10,-60,0,0,0,370329,0.0
Mon Jun 27 09:44:20 UTC 2022,-85,-12,-55,0,0,0,370329,0.0
Mon Jun 27 09:44:23 UTC 2022,-84,-9,-57,0,0,0,370329,0.0
Mon Jun 27 09:44:26 UTC 2022,-84,-8,-58,0,0,0,370329,0.0
Mon Jun 27 09:44:29 UTC 2022,-85,-12,-56,0,0,0,370329,0.0
Mon Jun 27 09:44:32 UTC 2022,-85,-9,-58,0,0,0,370329,0.0
Mon Jun 27 09:44:36 UTC 2022,-85,-9,-58,0,0,0,370329,0.0
Mon Jun 27 09:44:39 UTC 2022,-85,-10,-55,0,0,0,370405,0.00020003954459364294
Mon Jun 27 09:44:42 UTC 2022,-85,-11,-61,0,0,0,370405,0.0
Mon Jun 27 09:44:45 UTC 2022,-85,-9,-57,0,0,0,370405,0.0
Mon Jun 27 09:44:48 UTC 2022,-85,-6,-61,0,0,0,370405,0.0
Mon Jun 27 09:44:51 UTC 2022,-84,-10,-57,0,0,0,370405,0.0
Mon Jun 27 09:44:54 UTC 2022,-85,-9,-58,0,0,0,370405,0.0
Mon Jun 27 09:44:57 UTC 2022,-85,-9,-58,0,0,0,370405,0.0
Mon Jun 27 09:45:00 UTC 2022,-85,-10,-57,0,0,0,370405,0.0
Mon Jun 27 09:45:03 UTC 2022,-85,-13,-54,0,0,0,370405,0.0
Mon Jun 27 09:45:06 UTC 2022,-84,-14,-53,0,0,0,370405,0.0
Mon Jun 27 09:45:09 UTC 2022,-84,-14,-53,0,0,0,370481,0.00019274734072501212
Mon Jun 27 09:45:12 UTC 2022,-85,-11,-54,0,0,0,370481,0.0
Mon Jun 27 09:45:15 UTC 2022,-84,-13,-52,0,0,0,370481,0.0
Mon Jun 27 09:45:18 UTC 2022,-84,-12,-55,0,0,0,370481,0.0
Mon Jun 27 09:45:21 UTC 2022,-84,-10,-57,0,0,0,370481,0.0
Mon Jun 27 09:45:24 UTC 2022,-84,-12,-55,0,0,0,370481,0.0
Mon Jun 27 09:45:27 UTC 2022,-85,-12,-55,0,0,0,370481,0.0
Mon Jun 27 09:45:30 UTC 2022,-85,-12,-56,0,0,0,370481,0.0
Mon Jun 27 09:45:33 UTC 2022,-85,-9,-60,0,0,0,370610,0.00034116195399151885
Mon Jun 27 09:45:36 UTC 2022,-84,-7,-55,0,0,0,370610,0.0
Mon Jun 27 09:45:39 UTC 2022,-85,-8,-60,0,0,0,370610,0.0
Mon Jun 27 09:45:42 UTC 2022,-84,-7,-60,0,0,0,370686,0.00020138983984357208
Mon Jun 27 09:45:45 UTC 2022,-85,-9,-61,0,0,0,370686,0.0
Mon Jun 27 09:45:48 UTC 2022,-85,-8,-60,0,0,0,370686,0.0
Mon Jun 27 09:45:51 UTC 2022,-85,-10,-58,0,0,0,370686,0.0
Mon Jun 27 09:45:54 UTC 2022,-84,-10,-56,0,0,0,370686,0.0
Mon Jun 27 09:45:58 UTC 2022,-85,-8,-60,0,0,0,370686,0.0
Mon Jun 27 09:46:01 UTC 2022,-84,-13,-54,0,0,0,370686,0.0
Mon Jun 27 09:46:04 UTC 2022,-84,-9,-58,0,0,0,370686,0.0
Mon Jun 27 09:46:07 UTC 2022,-84,-8,-59,0,0,0,370686,0.0
Mon Jun 27 09:46:10 UTC 2022,-84,-13,-53,0,0,0,370686,0.0
Mon Jun 27 09:46:13 UTC 2022,-84,-13,-53,0,0,0,370686,0.0
Mon Jun 27 09:46:16 UTC 2022,-85,-9,-59,0,0,0,381139,0.02769228674309848
Mon Jun 27 09:46:19 UTC 2022,-85,-8,-61,0,0,0,381139,0.0
Mon Jun 27 09:46:22 UTC 2022,-85,-8,-61,0,0,0,381139,0.0
Mon Jun 27 09:46:25 UTC 2022,-84,-9,-59,0,0,0,381139,0.0
Mon Jun 27 09:46:28 UTC 2022,-84,-7,-60,0,0,0,381139,0.0
Mon Jun 27 09:46:31 UTC 2022,-84,-11,-55,0,0,0,381139,0.0
Mon Jun 27 09:46:34 UTC 2022,-84,-11,-57,0,0,0,381139,0.0
Mon Jun 27 09:46:37 UTC 2022,-84,-13,-53,0,0,0,381139,0.0
Mon Jun 27 09:46:40 UTC 2022,-84,-9,-57,0,0,0,381139,0.0
Mon Jun 27 09:46:43 UTC 2022,-84,-8,-60,0,0,0,381139,0.0
Mon Jun 27 09:46:46 UTC 2022,-84,-7,-60,0,0,0,381215,0.00020176785356158949
Mon Jun 27 09:46:49 UTC 2022,-84,-8,-60,0,0,0,381215,0.0
Mon Jun 27 09:46:52 UTC 2022,-84,-10,-53,0,0,0,381215,0.0
Mon Jun 27 09:46:55 UTC 2022,-84,-11,-52,0,0,0,381215,0.0
Mon Jun 27 09:46:58 UTC 2022,-84,-7,-59,0,0,0,381215,0.0
Mon Jun 27 09:47:01 UTC 2022,-84,-12,-56,0,0,0,381215,0.0
Mon Jun 27 09:47:04 UTC 2022,-85,-11,-56,0,0,0,381215,0.0
Mon Jun 27 09:47:07 UTC 2022,-85,-7,-60,0,0,0,381215,0.0
Mon Jun 27 09:47:10 UTC 2022,-85,-10,-58,0,0,0,381215,0.0
Mon Jun 27 09:47:13 UTC 2022,-85,-10,-57,0,0,0,381651,0.0011596248504694726
Mon Jun 27 09:47:16 UTC 2022,-85,-11,-55,0,0,0,381651,0.0
Mon Jun 27 09:47:19 UTC 2022,-85,-12,-53,0,0,0,381651,0.0
Mon Jun 27 09:47:22 UTC 2022,-85,-12,-53,0,0,0,381651,0.0
Mon Jun 27 09:47:26 UTC 2022,-85,-10,-56,0,0,0,381651,0.0
Mon Jun 27 09:47:29 UTC 2022,-85,-12,-54,0,0,0,381651,0.0
Mon Jun 27 09:47:32 UTC 2022,-84,-13,-54,0,0,0,381651,0.0
Mon Jun 27 09:47:35 UTC 2022,-84,-8,-59,0,0,0,381651,0.0
Mon Jun 27 09:47:38 UTC 2022,-85,-13,-55,0,0,0,381651,0.0
Mon Jun 27 09:47:41 UTC 2022,-85,-11,-55,0,0,0,381651,0.0
Mon Jun 27 09:47:44 UTC 2022,-85,-11,-56,0,0,0,381651,0.0
Mon Jun 27 09:47:47 UTC 2022,-85,-13,-54,0,0,0,381651,0.0
Mon Jun 27 09:47:50 UTC 2022,-85,-8,-58,0,0,0,381651,0.0
Mon Jun 27 09:47:53 UTC 2022,-85,-8,-58,0,0,0,381651,0.0
Mon Jun 27 09:47:56 UTC 2022,-85,-14,-53,0,0,0,381651,0.0
Mon Jun 27 09:47:59 UTC 2022,-85,-10,-57,0,0,0,381651,0.0
Mon Jun 27 09:48:02 UTC 2022,-84,-10,-56,0,0,0,381651,0.0
Mon Jun 27 09:48:05 UTC 2022,-84,-12,-54,0,0,0,381651,0.0
Mon Jun 27 09:48:08 UTC 2022,-84,-13,-54,0,0,0,381651,0.0
Mon Jun 27 09:48:11 UTC 2022,-84,-12,-55,0,0,0,381749,0.0002585582406641977
Mon Jun 27 09:48:14 UTC 2022,-84,-13,-52,0,0,0,382087,0.0008828319789293434
Mon Jun 27 09:48:17 UTC 2022,-84,-13,-55,0,0,0,382087,0.0
Mon Jun 27 09:48:20 UTC 2022,-84,-13,-52,0,0,0,382087,0.0
Mon Jun 27 09:48:23 UTC 2022,-84,-9,-57,0,0,0,382087,0.0
Mon Jun 27 09:48:26 UTC 2022,-84,-11,-57,0,0,0,382087,0.0
Mon Jun 27 09:48:29 UTC 2022,-85,-14,-53,0,0,0,382087,0.0
Mon Jun 27 09:48:32 UTC 2022,-84,-15,-52,0,0,0,382087,0.0
Mon Jun 27 09:48:35 UTC 2022,-85,-13,-53,0,0,0,382087,0.0
Mon Jun 27 09:48:38 UTC 2022,-85,-11,-57,0,0,0,382087,0.0
Mon Jun 27 09:48:42 UTC 2022,-85,-12,-55,0,0,0,382087,0.0
Mon Jun 27 09:48:45 UTC 2022,-85,-13,-54,0,0,0,383727,0.0042810404053135135
Mon Jun 27 09:48:48 UTC 2022,-85,-13,-52,0,0,0,383814,0.0002219976526714443
Mon Jun 27 09:48:51 UTC 2022,-85,-13,-58,0,0,0,383814,0.0
Mon Jun 27 09:48:54 UTC 2022,-85,-11,-58,0,0,0,383890,0.00019860892907970222
Mon Jun 27 09:48:57 UTC 2022,-86,-13,-56,0,0,0,383890,0.0
Mon Jun 27 09:49:00 UTC 2022,-85,-13,-58,0,0,0,383890,0.0
Mon Jun 27 09:49:03 UTC 2022,-86,-10,-59,0,0,0,383890,0.0
Mon Jun 27 09:49:06 UTC 2022,-85,-12,-58,0,0,0,384665,0.0020459183012856885
Mon Jun 27 09:49:09 UTC 2022,-85,-12,-59,0,0,0,384665,0.0
Mon Jun 27 09:49:12 UTC 2022,-84,-12,-56,0,0,0,384665,0.0
Mon Jun 27 09:49:15 UTC 2022,-84,-13,-53,0,0,0,384665,0.0
Mon Jun 27 09:49:18 UTC 2022,-84,-14,-52,0,0,0,384665,0.0
Mon Jun 27 09:49:21 UTC 2022,-84,-11,-56,0,0,0,384665,0.0
Mon Jun 27 09:49:24 UTC 2022,-84,-10,-57,0,0,0,384665,0.0
Mon Jun 27 09:49:27 UTC 2022,-84,-9,-58,0,0,0,384665,0.0
Mon Jun 27 09:49:30 UTC 2022,-84,-12,-54,0,0,0,384665,0.0
Mon Jun 27 09:49:33 UTC 2022,-84,-11,-56,0,0,0,384665,0.0
Mon Jun 27 09:49:36 UTC 2022,-84,-14,-51,0,0,0,384665,0.0
Mon Jun 27 09:49:39 UTC 2022,-84,-10,-58,0,0,0,384665,0.0
Mon Jun 27 09:49:42 UTC 2022,-84,-13,-54,0,0,0,384665,0.0
Mon Jun 27 09:49:45 UTC 2022,-84,-10,-58,0,0,0,384808,0.0003767921453490275
Mon Jun 27 09:49:48 UTC 2022,-84,-10,-57,0,0,0,384808,0.0
Mon Jun 27 09:49:51 UTC 2022,-84,-11,-59,0,0,0,384808,0.0
Mon Jun 27 09:49:54 UTC 2022,-84,-10,-58,0,0,0,384808,0.0
Mon Jun 27 09:49:57 UTC 2022,-84,-12,-54,0,0,0,384808,0.0
Mon Jun 27 09:50:00 UTC 2022,-84,-11,-56,0,0,0,384808,0.0
Mon Jun 27 09:50:03 UTC 2022,-84,-13,-52,0,0,0,384808,0.0
Mon Jun 27 09:50:07 UTC 2022,-84,-8,-59,0,0,0,384808,0.0
Mon Jun 27 09:50:10 UTC 2022,-84,-8,-60,0,0,0,384808,0.0
Mon Jun 27 09:50:13 UTC 2022,-84,-7,-60,0,0,0,384808,0.0
Mon Jun 27 09:50:16 UTC 2022,-84,-8,-58,0,0,0,384808,0.0
Mon Jun 27 09:50:19 UTC 2022,-84,-7,-59,0,0,0,384808,0.0
Mon Jun 27 09:50:22 UTC 2022,-85,-9,-57,0,0,0,384808,0.0
Mon Jun 27 09:50:25 UTC 2022,-84,-11,-54,0,0,0,384808,0.0
Mon Jun 27 09:50:28 UTC 2022,-84,-11,-55,0,0,0,384808,0.0
Mon Jun 27 09:50:31 UTC 2022,-84,-12,-53,0,0,0,384808,0.0
Mon Jun 27 09:50:34 UTC 2022,-84,-9,-57,0,0,0,384937,0.0003383460004748458
Mon Jun 27 09:50:37 UTC 2022,-84,-9,-60,0,0,0,384937,0.0
Mon Jun 27 09:50:40 UTC 2022,-84,-11,-52,0,0,0,384937,0.0
Mon Jun 27 09:50:43 UTC 2022,-84,-11,-55,0,0,0,385080,0.0003761926655741603
Mon Jun 27 09:50:46 UTC 2022,-84,-12,-59,0,0,0,385080,0.0
Mon Jun 27 09:50:49 UTC 2022,-84,-12,-51,0,0,0,385080,0.0
Mon Jun 27 09:50:52 UTC 2022,-84,-9,-59,0,0,0,385080,0.0
Mon Jun 27 09:50:55 UTC 2022,-84,-11,-56,0,0,0,385080,0.0
Mon Jun 27 09:50:58 UTC 2022,-84,-11,-55,0,0,0,385080,0.0
Mon Jun 27 09:51:02 UTC 2022,-84,-14,-53,0,0,0,385080,0.0
Mon Jun 27 09:51:05 UTC 2022,-85,-11,-56,0,0,0,385156,0.00019401793914692196
Mon Jun 27 09:51:08 UTC 2022,-85,-9,-60,0,0,0,385156,0.0
Mon Jun 27 09:51:11 UTC 2022,-85,-12,-54,0,0,0,385156,0.0
Mon Jun 27 09:51:14 UTC 2022,-84,-10,-58,0,0,0,385156,0.0
Mon Jun 27 09:51:17 UTC 2022,-85,-12,-55,0,0,0,385156,0.0
Mon Jun 27 09:51:20 UTC 2022,-84,-9,-58,0,0,0,385156,0.0
Mon Jun 27 09:51:23 UTC 2022,-84,-8,-59,0,0,0,385156,0.0
Mon Jun 27 09:51:26 UTC 2022,-84,-13,-54,0,0,0,385156,0.0
Mon Jun 27 09:51:29 UTC 2022,-84,-11,-54,0,0,0,385156,0.0
Mon Jun 27 09:51:32 UTC 2022,-84,-13,-54,0,0,0,385156,0.0
Mon Jun 27 09:51:35 UTC 2022,-84,-10,-56,0,0,0,385156,0.0
Mon Jun 27 09:51:38 UTC 2022,-84,-11,-52,0,0,0,385375,0.0005787112802961803
Mon Jun 27 09:51:41 UTC 2022,-84,-12,-54,0,0,0,385375,0.0
Mon Jun 27 09:51:44 UTC 2022,-84,-9,-58,0,0,0,385375,0.0
Mon Jun 27 09:51:47 UTC 2022,-83,-12,-54,0,0,0,385375,0.0
Mon Jun 27 09:51:50 UTC 2022,-84,-12,-54,0,0,0,385375,0.0
Mon Jun 27 09:51:53 UTC 2022,-84,-12,-54,0,0,0,385375,0.0
Mon Jun 27 09:51:56 UTC 2022,-84,-14,-52,0,0,0,385375,0.0
Mon Jun 27 09:51:59 UTC 2022,-84,-14,-52,0,0,0,385375,0.0
Mon Jun 27 09:52:02 UTC 2022,-85,-8,-61,0,0,0,391974,0.017277424546194815
Mon Jun 27 09:52:05 UTC 2022,-84,-10,-54,0,0,0,395299,0.008706610403708103
Mon Jun 27 09:52:09 UTC 2022,-84,-9,-58,0,0,0,395375,0.0002007975346496069
Mon Jun 27 09:52:12 UTC 2022,-84,-10,-60,0,0,0,395375,0.0
Mon Jun 27 09:52:15 UTC 2022,-84,-9,-59,0,0,0,395375,0.0
Mon Jun 27 09:52:18 UTC 2022,-84,-13,-54,0,0,0,395375,0.0
Mon Jun 27 09:52:21 UTC 2022,-84,-6,-60,0,0,0,395375,0.0
Mon Jun 27 09:52:24 UTC 2022,-83,-7,-59,0,0,0,395375,0.0
Mon Jun 27 09:52:27 UTC 2022,-84,-10,-57,0,0,0,395375,0.0
Mon Jun 27 09:52:30 UTC 2022,-84,-10,-56,0,0,0,395375,0.0
Mon Jun 27 09:52:33 UTC 2022,-83,-14,-52,0,0,0,395375,0.0
Mon Jun 27 09:52:36 UTC 2022,-84,-10,-56,0,0,0,395375,0.0
Mon Jun 27 09:52:39 UTC 2022,-83,-12,-52,0,0,0,395375,0.0
Mon Jun 27 09:52:42 UTC 2022,-83,-13,-53,0,0,0,395375,0.0
Mon Jun 27 09:52:45 UTC 2022,-84,-12,-54,0,0,0,395375,0.0
Mon Jun 27 09:52:48 UTC 2022,-84,-12,-54,0,0,0,395375,0.0
Mon Jun 27 09:52:51 UTC 2022,-84,-6,-60,0,0,0,395375,0.0
Mon Jun 27 09:52:54 UTC 2022,-84,-9,-56,0,0,0,395375,0.0
Mon Jun 27 09:52:57 UTC 2022,-84,-6,-60,0,0,0,395375,0.0
Mon Jun 27 09:53:00 UTC 2022,-84,-11,-54,0,0,0,395525,0.00039708676132764844
Mon Jun 27 09:53:03 UTC 2022,-84,-12,-53,0,0,0,395811,0.0007493301221236214
Mon Jun 27 09:53:06 UTC 2022,-84,-12,-52,0,0,0,395811,0.0
Mon Jun 27 09:53:09 UTC 2022,-84,-9,-60,0,0,0,395811,0.0
Mon Jun 27 09:53:12 UTC 2022,-84,-8,-58,0,0,0,395811,0.0
Mon Jun 27 09:53:15 UTC 2022,-84,-12,-54,0,0,0,395811,0.0
Mon Jun 27 09:53:18 UTC 2022,-84,-13,-54,0,0,0,395811,0.0
Mon Jun 27 09:53:21 UTC 2022,-84,-6,-60,0,0,0,395811,0.0
Mon Jun 27 09:53:24 UTC 2022,-84,-10,-57,0,0,0,395811,0.0
Mon Jun 27 09:53:28 UTC 2022,-84,-13,-54,0,0,0,395811,0.0
Mon Jun 27 09:53:31 UTC 2022,-84,-11,-55,0,0,0,395811,0.0
Mon Jun 27 09:53:34 UTC 2022,-84,-13,-54,0,0,0,395811,0.0
Mon Jun 27 09:53:37 UTC 2022,-84,-11,-55,0,0,0,395811,0.0
Mon Jun 27 09:53:40 UTC 2022,-84,-12,-54,0,0,0,395811,0.0
Mon Jun 27 09:53:43 UTC 2022,-83,-13,-53,0,0,0,395811,0.0
Mon Jun 27 09:53:46 UTC 2022,-83,-6,-60,0,0,0,395811,0.0
Mon Jun 27 09:53:49 UTC 2022,-83,-9,-58,0,0,0,395962,0.00040365698134745345
Mon Jun 27 09:53:52 UTC 2022,-83,-11,-58,0,0,0,395962,0.0
Mon Jun 27 09:53:55 UTC 2022,-83,-12,-53,0,0,0,395962,0.0
Mon Jun 27 09:53:58 UTC 2022,-84,-8,-60,0,0,0,395962,0.0
Mon Jun 27 09:54:01 UTC 2022,-85,-11,-56,0,0,0,396255,0.0007728478057671325
Mon Jun 27 09:54:04 UTC 2022,-85,-10,-59,0,0,0,396398,0.0003753297357851324
Mon Jun 27 09:54:07 UTC 2022,-84,-12,-54,0,0,0,396398,0.0
Mon Jun 27 09:54:10 UTC 2022,-84,-12,-54,0,0,0,396398,0.0
Mon Jun 27 09:54:13 UTC 2022,-84,-6,-61,0,0,0,396398,0.0
Mon Jun 27 09:54:16 UTC 2022,-85,-9,-55,0,0,0,396474,0.000203822161404196
Mon Jun 27 09:54:19 UTC 2022,-85,-9,-59,0,0,0,396474,0.0
Mon Jun 27 09:54:22 UTC 2022,-85,-12,-54,0,0,0,396474,0.0
Mon Jun 27 09:54:25 UTC 2022,-84,-9,-60,0,0,0,396474,0.0
Mon Jun 27 09:54:28 UTC 2022,-84,-12,-55,0,0,0,396474,0.0
Mon Jun 27 09:54:31 UTC 2022,-84,-8,-59,0,0,0,404167,0.020342875820255155
Mon Jun 27 09:54:34 UTC 2022,-85,-9,-61,0,0,0,405259,0.002885888321816243
Mon Jun 27 09:54:37 UTC 2022,-84,-11,-60,0,0,0,405259,0.0
Mon Jun 27 09:54:40 UTC 2022,-85,-10,-59,0,0,0,405259,0.0
Mon Jun 27 09:54:43 UTC 2022,-85,-7,-59,0,0,0,405259,0.0
Mon Jun 27 09:54:46 UTC 2022,-84,-8,-60,0,0,0,405259,0.0
Mon Jun 27 09:54:49 UTC 2022,-84,-13,-54,0,0,0,405259,0.0
Mon Jun 27 09:54:53 UTC 2022,-84,-13,-54,0,0,0,405259,0.0
Mon Jun 27 09:54:56 UTC 2022,-84,-10,-54,0,0,0,405554,0.0007749785161178101
Mon Jun 27 09:54:59 UTC 2022,-85,-8,-60,0,0,0,407847,0.0060875071823514575
Mon Jun 27 09:55:02 UTC 2022,-85,-10,-61,0,0,0,410507,0.00711461094336468
Mon Jun 27 09:55:05 UTC 2022,-85,-11,-59,0,0,0,410507,0.0
Mon Jun 27 09:55:08 UTC 2022,-85,-11,-55,0,0,0,410507,0.0
Mon Jun 27 09:55:11 UTC 2022,-84,-7,-60,0,0,0,410507,0.0
Mon Jun 27 09:55:14 UTC 2022,-84,-8,-59,0,0,0,410507,0.0
Mon Jun 27 09:55:17 UTC 2022,-84,-12,-55,0,0,0,410507,0.0
Mon Jun 27 09:55:20 UTC 2022,-84,-11,-52,0,0,0,410583,0.00020081503642826722
Mon Jun 27 09:55:23 UTC 2022,-84,-8,-60,0,0,0,410583,0.0
Mon Jun 27 09:55:26 UTC 2022,-84,-8,-60,0,0,0,410583,0.0
Mon Jun 27 09:55:29 UTC 2022,-85,-10,-59,0,0,0,410583,0.0
Mon Jun 27 09:55:32 UTC 2022,-85,-10,-58,0,0,0,410583,0.0
Mon Jun 27 09:55:35 UTC 2022,-84,-10,-54,0,0,0,410779,0.000516128311751104
Mon Jun 27 09:55:38 UTC 2022,-85,-8,-58,0,0,0,410779,0.0
Mon Jun 27 09:55:41 UTC 2022,-85,-13,-58,0,0,0,410779,0.0
Mon Jun 27 09:55:44 UTC 2022,-86,-13,-55,0,0,0,410779,0.0
Mon Jun 27 09:55:47 UTC 2022,-85,-12,-55,0,0,0,410779,0.0
Mon Jun 27 09:55:50 UTC 2022,-85,-9,-58,0,0,0,410779,0.0
Mon Jun 27 09:55:53 UTC 2022,-85,-11,-57,0,0,0,410855,0.00019949135073455242
Mon Jun 27 09:55:56 UTC 2022,-85,-11,-53,0,0,0,410855,0.0
Mon Jun 27 09:55:59 UTC 2022,-85,-10,-58,0,0,0,414689,0.01007749454986439
Mon Jun 27 09:56:02 UTC 2022,-84,-12,-58,0,0,0,414689,0.0
Mon Jun 27 09:56:05 UTC 2022,-85,-10,-60,0,0,0,414689,0.0
Mon Jun 27 09:56:09 UTC 2022,-85,-11,-54,0,0,0,414689,0.0
Mon Jun 27 09:56:12 UTC 2022,-84,-13,-53,0,0,0,414689,0.0
Mon Jun 27 09:56:15 UTC 2022,-84,-14,-53,0,0,0,414689,0.0
Mon Jun 27 09:56:18 UTC 2022,-84,-10,-56,0,0,0,414689,0.0
Mon Jun 27 09:56:21 UTC 2022,-84,-7,-60,0,0,0,414689,0.0
Mon Jun 27 09:56:24 UTC 2022,-85,-8,-56,0,0,0,414765,0.00020289510186578862
Mon Jun 27 09:56:27 UTC 2022,-84,-9,-60,0,0,0,414765,0.0
Mon Jun 27 09:56:30 UTC 2022,-84,-7,-61,0,0,0,414765,0.0
Mon Jun 27 09:56:33 UTC 2022,-84,-9,-56,0,0,0,414765,0.0
Mon Jun 27 09:56:36 UTC 2022,-84,-12,-55,0,0,0,414765,0.0
Mon Jun 27 09:56:39 UTC 2022,-84,-11,-55,0,0,0,414765,0.0
Mon Jun 27 09:56:42 UTC 2022,-84,-7,-59,0,0,0,414765,0.0
Mon Jun 27 09:56:45 UTC 2022,-84,-12,-53,0,0,0,414765,0.0
Mon Jun 27 09:56:48 UTC 2022,-84,-9,-56,0,0,0,414765,0.0
Mon Jun 27 09:56:51 UTC 2022,-84,-14,-51,0,0,0,414765,0.0
Mon Jun 27 09:56:54 UTC 2022,-84,-6,-60,0,0,0,414765,0.0
Mon Jun 27 09:56:57 UTC 2022,-84,-10,-58,0,0,0,415134,0.0009853596166070496
Mon Jun 27 09:57:00 UTC 2022,-84,-11,-57,0,0,0,415134,0.0
Mon Jun 27 09:57:03 UTC 2022,-84,-11,-52,0,0,0,415134,0.0
Mon Jun 27 09:57:06 UTC 2022,-84,-11,-57,0,0,0,415134,0.0
Mon Jun 27 09:57:09 UTC 2022,-84,-6,-60,0,0,0,415134,0.0
Mon Jun 27 09:57:12 UTC 2022,-84,-13,-54,0,0,0,415134,0.0
Mon Jun 27 09:57:15 UTC 2022,-84,-14,-53,0,0,0,415134,0.0
Mon Jun 27 09:57:18 UTC 2022,-84,-13,-54,0,0,0,415134,0.0
Mon Jun 27 09:57:21 UTC 2022,-84,-14,-53,0,0,0,415134,0.0
Mon Jun 27 09:57:25 UTC 2022,-84,-9,-57,0,0,0,415134,0.0
Mon Jun 27 09:57:28 UTC 2022,-84,-11,-55,0,0,0,415210,0.00019436200053795044
Mon Jun 27 09:57:31 UTC 2022,-84,-10,-53,0,0,0,415210,0.0
Mon Jun 27 09:57:34 UTC 2022,-84,-12,-52,0,0,0,415210,0.0
Mon Jun 27 09:57:37 UTC 2022,-84,-10,-53,0,0,0,415210,0.0
Mon Jun 27 09:57:40 UTC 2022,-84,-8,-60,0,0,0,415210,0.0
Mon Jun 27 09:57:43 UTC 2022,-84,-7,-60,0,0,0,415210,0.0
Mon Jun 27 09:57:46 UTC 2022,-84,-9,-59,0,0,0,415210,0.0
Mon Jun 27 09:57:49 UTC 2022,-84,-12,-52,0,0,0,415210,0.0
Mon Jun 27 09:57:52 UTC 2022,-84,-12,-55,0,0,0,415210,0.0
Mon Jun 27 09:57:55 UTC 2022,-84,-12,-55,0,0,0,415210,0.0
Mon Jun 27 09:57:58 UTC 2022,-84,-10,-54,0,0,0,415503,0.0007719044105758976
Mon Jun 27 09:58:01 UTC 2022,-84,-10,-58,0,0,0,415579,0.0001974142567014132
Mon Jun 27 09:58:04 UTC 2022,-84,-13,-52,0,0,0,415579,0.0
Mon Jun 27 09:58:07 UTC 2022,-84,-8,-60,0,0,0,415579,0.0
Mon Jun 27 09:58:10 UTC 2022,-85,-8,-60,0,0,0,415579,0.0
Mon Jun 27 09:58:13 UTC 2022,-84,-10,-56,0,0,0,415579,0.0
Mon Jun 27 09:58:16 UTC 2022,-84,-7,-60,0,0,0,415579,0.0
Mon Jun 27 09:58:19 UTC 2022,-84,-11,-53,0,0,0,415579,0.0
Mon Jun 27 09:58:22 UTC 2022,-84,-7,-60,0,0,0,415579,0.0
Mon Jun 27 09:58:25 UTC 2022,-83,-8,-58,0,0,0,415579,0.0
Mon Jun 27 09:58:28 UTC 2022,-83,-10,-55,0,0,0,415579,0.0
Mon Jun 27 09:58:31 UTC 2022,-83,-7,-59,0,0,0,415579,0.0
Mon Jun 27 09:58:34 UTC 2022,-84,-8,-56,0,0,0,417930,0.006186382617799223
Mon Jun 27 09:58:37 UTC 2022,-84,-8,-59,0,0,0,417930,0.0
Mon Jun 27 09:58:40 UTC 2022,-83,-10,-57,0,0,0,417930,0.0
Mon Jun 27 09:58:43 UTC 2022,-84,-8,-56,0,0,0,417930,0.0
Mon Jun 27 09:58:47 UTC 2022,-84,-11,-54,0,0,0,418071,0.0003712155263247698
Mon Jun 27 09:58:50 UTC 2022,-83,-8,-58,0,0,0,418714,0.001638253467125455
Mon Jun 27 09:58:53 UTC 2022,-84,-10,-56,0,0,0,418714,0.0
Mon Jun 27 09:58:56 UTC 2022,-84,-13,-53,0,0,0,418714,0.0
Mon Jun 27 09:58:59 UTC 2022,-85,-14,-53,0,0,0,418714,0.0
